citation_id,document_type,source,source_path,source_url,page,section,ticker,sha256
PDF-4a2a24f731,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,11,page_11_chunk_1,,9eaa225efb68ba6fc31781164bd6d0ccb17702c69db6d8a31a7c60fe037742b8
PDF-a6f454551f,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,12,page_12_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-5eacbbe6a8,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,12,page_12_chunk_1,,d80ed5feb77dc3e40e9af8bfaa33838f83eae4e87a8853da7c6414e3dbbeb460
PDF-bad2025778,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,13,page_13_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-53317a2114,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,13,page_13_chunk_1,,eca3f4540cb90523151e7b08f553eab4fc56777750daa263b8701717b6e8ad03
PDF-a3a87d8466,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,14,page_14_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-ef3ba756ff,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,14,page_14_chunk_1,,b943e1e41eea303d9aa34bb81b257d7b93ac16ac51ec12afc84779548f3f99c9
PDF-cb561df471,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,15,page_15_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-7fe4e10637,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,15,page_15_chunk_1,,94b71a645bb0f42ac12f30baed4c9209817057b76a89950e0f14dc4e5ba9deff
PDF-c4f76058dc,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,16,page_16_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-a265c2fa8f,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,16,page_16_chunk_1,,ecd795ceca2f5bb964d166c1f13a9864b128ac5314b62ee5d1aa78f60e5ec96c
PDF-7023cdd1ee,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,17,page_17_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-a856f993a2,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,17,page_17_chunk_1,,a2fc431f94871fb6cf2892de5a18a231f3519369a9ee1804cf68352cd57d0e07
PDF-a7aa352467,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,18,page_18_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-f555e20625,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,18,page_18_chunk_1,,7741748daaacce8e208bde0cd175f090905bf7f153d346a8590539584f873020
PDF-37733ae89c,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,19,page_19_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-21102d89ab,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,19,page_19_chunk_1,,7d088dba86c7ba112d029d0b36ce55a94bd16e9ecd4c2bb72f53f1466ceb4482
PDF-7685d30c20,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,20,page_20_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-1e78be2e8d,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,20,page_20_chunk_1,,ac5efafb2d743d1512f3888c5a7b45498557c6cd8a39d4ccf079ec329360e73c
PDF-2cc5208989,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,21,page_21_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-6dc43f4369,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,21,page_21_chunk_1,,fc54e092386a09e6691da6747991bd00d4550384e2d85579ddbace70b42806dc
PDF-6a713c8f37,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,22,page_22_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-47ad9b0376,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,22,page_22_chunk_1,,a9ce9284bab020ff2cd09b841eb89043433a9902c627e0a97ea49fefcf32936b
PDF-88b43bbf1d,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,23,page_23_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-6e85f4b126,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,23,page_23_chunk_1,,b0d7a8af481a7affedf951eb52905d826e40c5c89b4e1138256c2aa860f66bd9
PDF-8afd8e0a84,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,24,page_24_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-2b3c684bd3,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,24,page_24_chunk_1,,8620116f2866d4f99afec967b0ae90399c21e1009d63047594c7dfb395ab87dc
PDF-80eeae3665,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,25,page_25_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-387bf313b2,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,25,page_25_chunk_1,,fe4c20c0e1d6014107b407a18961cd63a044c950713fa69d84d17ec816200e54
PDF-c49b78dd71,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,26,page_26_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-c69f87557a,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,26,page_26_chunk_1,,a03e0b4d59f4b53b08cdd69d1e7b6cc44a9f8fd8a4b633f0d09d85f2e55c633a
PDF-50ec0919e1,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,27,page_27_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-cf7c16ce5b,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,27,page_27_chunk_1,,8974643346efa3fdf74ed74d7b52e84ae34b4f7da0ba75f466a7393dad92f128
PDF-db717e331e,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,28,page_28_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-51e2eb44be,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,28,page_28_chunk_1,,da0ae629d41c13b9534138981e6758e115b46cf23eb2f44bbc16845ec9aa755d
PDF-c1f5d2e928,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,29,page_29_chunk_0,,974b402e4c5ea62a43931e77d76c214b38b482a9d57709aa1b60a5241a47926a
PDF-23dd180f47,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,30,page_30_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-5829edbbab,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,30,page_30_chunk_1,,c134eb5e112808d24c5befbfa329018f17234ee6d819e6e71fe475408967290e
PDF-85663eea4a,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,31,page_31_chunk_0,,99ef9268661b979af6632b50ffe672ceb0cc689ad7b0fd8c9be63bfb9f1da631
PDF-8800b8b65b,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,32,page_32_chunk_0,,d2126e0feea98df3d045d5ddc046bc41abbab3a7551d7c6d5526341078045b4d
PDF-d62d878709,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,33,page_33_chunk_0,,da0507173170b94eb18002178a8932be10f029a8a4b8b53231bff3b5d0ccfcad
PDF-280c20029b,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,33,page_33_chunk_1,,9b272624681add3c998b0e7c3da561c4cc1aab25133d2c924cee71e441a77748
PDF-eadd11b5a3,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,34,page_34_chunk_0,,5debe005b78eff6d5d39d7fcd8d9328ec7c16717d2800757d57f2510e305435e
PDF-778d4a4e0e,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,35,page_35_chunk_0,,01b1238e589696ee57fa1f75e2501dfc7dbb2184ed5314eb0173ad7e9dcaa260
PDF-a1ead306d7,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,36,page_36_chunk_0,,95ea07f7fb32c6c29502431c5ce8e8303b187c5606b2678c4479a75e26352ebb
PDF-9c7d44b14c,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,37,page_37_chunk_0,,d4d2911270508871a4f2499aec848ca3aa0843544156ce105aec1af33be6981b
PDF-919a13a268,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,38,page_38_chunk_0,,e07e570cfdf2949629716300a64e54ce624f7d0767dafa3c9c38e31ce8d8829a
PDF-481236b434,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,39,page_39_chunk_0,,44e042a3661d0d305d8d65e47875d133029b25b126d371062354563b7d8d3cf7
PDF-0f9de2edb4,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,40,page_40_chunk_0,,5f5cf3056267888a03c4c4929c12f583658c00fc4657a063680732d14dafe614
PDF-c0fd443bc7,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,41,page_41_chunk_0,,822eb7652e737f9cfbbb86bc186f6195733a51237da0a9514e61c58c44463c16
PDF-5e03620521,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,42,page_42_chunk_0,,69b34201368dd54d5a5e36603ba7cbb19e8fc5b1e9b55ab98e8b2cf5a7f64749
PDF-3d0bfebec3,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,43,page_43_chunk_0,,b65877dc0b2e726382113f649ebdfd52000ab2d6923dd8b851252f1384b5eced
PDF-d65613a726,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,44,page_44_chunk_0,,7d5eeb6d5033d2412a1c36628d460a1ce1ac3be4dcdf2fb9705292225fc87c6c
PDF-adf3f30e31,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,45,page_45_chunk_0,,326bc17c63a8a1ab65e6ad798c144f5be327aaec075f14ad1a0e30ef09de245b
PDF-89e0f97c6a,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,46,page_46_chunk_0,,c6e2721a09dedcf529382e5b4ddb348d7b3daa14a4309239c209435c49bd3bfb
PDF-827c89bbc7,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,47,page_47_chunk_0,,84ad12c48b944012d7f57069a45cc2daf5371101273c72214463d27b7f7a40f8
PDF-7f0979e564,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,48,page_48_chunk_0,,39e6f0387de3a127cfbd9e3bd0c14ad8640b4c5e116155d1486d1b31664bfd31
PDF-2168f2a8fe,literature,The Two-Pillar Policy for the RMB.pdf,bronze/literature/The Two-Pillar Policy for the RMB.pdf,,49,page_49_chunk_0,,d68c14bed196f8faa9c962aa7d02ddbec42cc546dac33bc938c703d8303a92df
PDF-243cdeaf34,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,1,page_1_chunk_0,,1ebcce861f691835c8bfaa021b4e83f04cb5de470269f46679ba755a2b5c7c05
PDF-88c4e7a194,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,1,page_1_chunk_1,,db73faf17330c4f4be31241acbf2aee2ff8633d09c81d871a17528763457fabb
PDF-c19dfce318,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,2,page_2_chunk_0,,1ebcce861f691835c8bfaa021b4e83f04cb5de470269f46679ba755a2b5c7c05
PDF-abc12b43f4,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,2,page_2_chunk_1,,1c6df5d602e49ff14fc85d40cfb450a45b01fe23df549ddb6d728dc506e7cdfc
PDF-1cd80b7074,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,3,page_3_chunk_0,,1ebcce861f691835c8bfaa021b4e83f04cb5de470269f46679ba755a2b5c7c05
PDF-1d21e593c6,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,3,page_3_chunk_1,,ee74c5f8f4a71405427dfbd221ab992665c08609ad1b4a54704d208892d49b4a
PDF-dc7b11c499,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,4,page_4_chunk_0,,1ebcce861f691835c8bfaa021b4e83f04cb5de470269f46679ba755a2b5c7c05
PDF-94f57e258d,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,4,page_4_chunk_1,,f3804656968742be1c4b6aa56637d0e16fbcbd082a53420a8e9f5e3f8b5fd367
PDF-116488620d,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,5,page_5_chunk_0,,1ebcce861f691835c8bfaa021b4e83f04cb5de470269f46679ba755a2b5c7c05
PDF-16aa363e86,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,5,page_5_chunk_1,,05f895720b663d6bb98675f0761e1cd627efd57d8d57bf4f71c4764da8312707
PDF-0fa9e7f263,literature,Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,bronze/literature/Why Pillar Two Top-Up Taxation Requires Tax Treaty Modification.pdf,,6,page_6_chunk_0,,019997f7dabd8b37ea4bd61f045b0910e2aa8d9b956beac6cc0278cc59e9d547
PDF-33e691d5d2,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,1,page_1_chunk_0,,ecce1bfaa099fb086e25a71c4055b6687076de3a0278a6cee6167617a5707e6f
PDF-a6213f9ca1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,2,page_2_chunk_0,,0c2c16f186929c5f3a36c186b66381f10cc32e7e561cc248b5d1b6c7f8b0d8e6
PDF-22a583e7ff,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,3,page_3_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-a49feb0140,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,3,page_3_chunk_1,,ce7472a2e4ed8e1635889b13029f50ee4949366bf4cfee265ce20eaa8a1fd4bf
PDF-d36df318ff,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,4,page_4_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-409d353ee8,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,4,page_4_chunk_1,,7d64ed43d94b22f9cc4542235a5255c795f06cd23e45a43a476a29c86e9c207f
PDF-a3264115d0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,5,Chapter 1: Trends in global offshore tax evasion,,b54a5a0960d2693bc9e49be71860c25e1c5c44e36bafcb31cff334b254c00486
PDF-ec8ccc9359,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,5,Chapter 2: Trends in global corporate profit shifting,,ccff4aa6af76410cb5f7845afb307242f0b8075027911aead1d38e14428daf1e
PDF-40ba2dfa97,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,5,Chapter 3: New forms of international tax competition,,ae87ecce157c5a2f62bdeeae3e04f150237c0ac5277adf3d53c36f11221869c7
PDF-1e394b72a5,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,5,Chapter 4: Tax deficits of high-net-worth individuals,,e6626519ba8720a2f07a42ee54f4a3ef42a5239161c0b1f19a12a68da933d27c
PDF-fbf2f84437,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,5,Chapter 5: Policies to collect the tax deficit of,,06e2b368f3896418f0ad3ca4473f1b53b79c5d5edf566db24143a966e67a61f9
PDF-e08c42450f,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,6,page_6_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b23eea973e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,6,page_6_chunk_1,,469a891be3e558b66fc4eec8b2dc6a6aaf5f6f5f6b781600ed5dd20ef21231ac
PDF-9bc289ad9c,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,7,page_7_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-173b6bdeb0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,7,page_7_chunk_1,,7cf7a9d385c71e1fe02b2ccaa92f06d3c29f5ceca245aaae9cc8ed75e8d437c5
PDF-1330f504d6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,8,page_8_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-e15ab0b483,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,8,page_8_chunk_1,,69773e62c6ee0fff930e3d92453ff32a0941483f601996c98da5f04d9206c1cf
PDF-b88f376b53,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,9,page_9_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-adc078cca7,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,9,page_9_chunk_1,,88b3f9209c69a68386874f2b2b88639a5ec1eb607fb213865eacaac078b5b327
PDF-1c0a786b56,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,10,page_10_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-efbfab7f49,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,10,page_10_chunk_1,,f752bd3030a156bc6e543a66d2dbcea630d308a070fce594733767574f5760b5
PDF-bd3ea3787e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,11,page_11_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-2997558f0d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,11,page_11_chunk_1,,d778c1ba10a8a58ead9ea1a7882736ceabd335e247be69be18d91f5eb6e9fb97
PDF-984bc5b335,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,12,page_12_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-ff83df6eb3,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,12,page_12_chunk_1,,007929f4faf298417dd142ec248c0c50fd531fc7e6a3c1c51f6be0e4790d6715
PDF-04b8607dfc,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,13,page_13_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-76c01919db,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,13,page_13_chunk_1,,ea9e14247601f953888a71094e2604354ae54c10b115b0466466db89d6f8153f
PDF-2272e3a6a6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,14,page_14_chunk_0,,7661116387f8b2cbeb532db1689fa86522fa31c69033bfb32267cae5182ab93c
PDF-37791e71d6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,15,page_15_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5fec238e70,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,15,page_15_chunk_1,,c863aab9ea192b8a272b0a042c1d36fa19e8013d57df833a36d223a859477a84
PDF-d63864e808,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,16,page_16_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-bdc53ea9a5,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,16,page_16_chunk_1,,b6b167abc0f58b3c55dd2f96a34f95eac9a15653bf352795b630f43256be9cdb
PDF-5c19ff24b0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,17,page_17_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b15d64b818,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,17,page_17_chunk_1,,8ad7e3a28b6080652e484715506da2be1a0c473f48203788eee111b122e37655
PDF-58205fde66,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,18,page_18_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-3a1bc025df,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,18,page_18_chunk_1,,889bed617b67be8836419b896a35e9711902bf5fe45d6d6bfd52cede6919ffaf
PDF-0893f1771b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,19,CHAPTER 1: TRENDS IN GLOBAL,,78ec24442d137983afcfeba8cb72371072c6602509b0afaaa0f157d297d54e7b
PDF-72ac5f2c94,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,20,page_20_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-db5fcf1bd7,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,20,page_20_chunk_1,,e104dc8af054eb1e9d753339ab06c5c13425b796578757152efe9b45734cec8c
PDF-cc84e224be,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,21,page_21_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-4ef84ca227,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,21,page_21_chunk_1,,88c6fd09f027bd86dd99f629a84d4ede835ce1f513a47135f69a2c1cd0102c87
PDF-a046b49eca,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,22,page_22_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-24512e09a6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,22,page_22_chunk_1,,3ff2ff5fb6b64a6be23f579078ed42e6c5cfaf5c4f3725df5430a22a7930b8ec
PDF-7c1108903a,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,23,page_23_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-656cb8f67d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,23,page_23_chunk_1,,b4029dcb84f7613ea249fe487cc9b065290be65832fe6ce5943e235950742a43
PDF-be4fd4fc43,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,24,page_24_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-79ae401a3d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,24,page_24_chunk_1,,23d16dc519380ec6b29eee434fdc909ff56493578949bcb80ee6e809be726bb8
PDF-c229433bb2,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,25,page_25_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-be1563f080,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,25,page_25_chunk_1,,d6d6ad8882bb51dd7bf974f7cb37693ea1cd20edffaab2ef0792d3d6ff9653ce
PDF-5769868836,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,26,page_26_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-aae75e2e45,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,26,page_26_chunk_1,,b3b913d6a0d731db1ffc07442ca55160c4c6c52fd77edf3667475bc21ee78bd3
PDF-9de189bbc8,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,27,page_27_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
