symbol,asOfDate,periodType,currencyCode,Amortization,AmortizationOfIntangiblesIncomeStatement,AverageDilutionEarnings,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAmortizationDepletionIncomeStatement,DepreciationAndAmortizationInIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EarningsFromEquityInterest,EarningsFromEquityInterestNetOfTax,GainOnSaleOfBusiness,GainOnSaleOfPPE,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherGandA,OtherIncomeExpense,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,PreferredStockDividends,PretaxIncome,ProvisionForDoubtfulAccounts,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SalariesAndWages,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff,OtherunderPreferredStockDividend,DepreciationIncomeStatement,SecuritiesAmortization,OtherTaxes,RentAndLandingFees,RentExpenseSupplemental
GTLB,2022-01-31,12M,USD,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2022-10-31,TTM,USD,,,,,,46615000.0,,,,,-179363000.0,-205694000.0,-200772000.0,,,,,,111560000.0,332610000.0,,,,8757000.0,8757000.0,5976000.0,-179363000.0,-179363000.0,-185339000.0,,-179363000.0,-179363000.0,-185339000.0,8757000.0,8757000.0,-243634000.0,-222140639.74642,538304000.0,-205694000.0,379225000.0,111560000.0,13011000.0,-29851000.0,,,,-183926000.0,,46615000.0,4922000.0,141073000.0,,,285671000.0,397231000.0,,84360.25358,-362000.0,0.001968,584919000.0,-205694000.0,,379225000.0,42862000.0,42862000.0,,,,,,,
GTLB,2023-01-31,12M,USD,,,,148407000.0,-1.16,51680000.0,,,148407000.0,-1.16,-173407000.0,-211411000.0,-205818000.0,-2468000.0,-2468000.0,17798000.0,,5131000.0,117932000.0,372656000.0,,,,14496000.0,14496000.0,8385000.0,-173407000.0,-173407000.0,-181792000.0,,-173407000.0,-173407000.0,-181792000.0,14496000.0,14496000.0,-228747000.0,-191520910.0,584067000.0,-211411000.0,424336000.0,117932000.0,21621000.0,-1308000.0,,,,-175294000.0,,51680000.0,5593000.0,156143000.0,,,309992000.0,427924000.0,17798000.0,4815090.0,4030000.0,0.21,635747000.0,-211411000.0,,424336000.0,22929000.0,22929000.0,0.0,,,,,,
GTLB,2023-10-31,TTM,USD,,,,152676000.0,-2.79,,,,152676000.0,-2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2024-01-31,12M,USD,,,,154283000.0,-2.75,59708000.0,,,154283000.0,-2.75,-425677000.0,-187440000.0,-180905000.0,,-3824000.0,0.0,,-2871000.0,150405000.0,520198000.0,,,,39114000.0,39114000.0,3859000.0,-425677000.0,-425677000.0,-429536000.0,,-425677000.0,-425677000.0,-429536000.0,39114000.0,39114000.0,-169176000.0,-416411090.0,707638000.0,-187440000.0,579906000.0,150405000.0,-12241000.0,-512000.0,,,,-160567000.0,,59708000.0,6535000.0,200840000.0,,,356393000.0,506798000.0,-8858000.0,-2463090.0,265145000.0,0.21,767346000.0,-187440000.0,,579906000.0,-11729000.0,-11729000.0,8858000.0,,,,,,
GTLB,2024-01-31,TTM,USD,,,,154283000.0,-2.75,,,,154283000.0,-2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2024-04-30,TTM,USD,,,,155899250.0,-2.75,,,,155899250.0,-2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2024-07-31,TTM,USD,,,,157428000.0,-2.34,,,,157428000.0,-2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2024-10-31,TTM,USD,,,,158972000.0,-0.3,,,,158972000.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2025-01-31,12M,USD,,,,160580000.0,-0.02,85140000.0,,,160580000.0,-0.02,-6326000.0,-142715000.0,-131729000.0,,0.0,0.0,,9416000.0,192877000.0,674109000.0,,,,47735000.0,47735000.0,2793000.0,-6326000.0,-6326000.0,-9119000.0,,-6326000.0,-6326000.0,-9119000.0,47735000.0,47735000.0,-141145000.0,-13764640.0,816824000.0,-142715000.0,759249000.0,192877000.0,9187000.0,-229000.0,,,,-85793000.0,,85140000.0,10986000.0,239652000.0,,,384295000.0,577172000.0,0.0,1977360.0,-76674000.0,0.21,901964000.0,-142715000.0,,759249000.0,9416000.0,9416000.0,0.0,,,,,,
GTLB,2025-01-31,TTM,USD,,,,160580000.0,-0.04,,,,160580000.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2025-04-30,TTM,USD,,,,162163500.0,0.09,,,,162163500.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2025-07-31,TTM,USD,,,,163710000.0,-0.04,,,,163710000.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2025-10-31,TTM,USD,,,,165236750.0,-0.28,,,,165236750.0,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTLB,2026-01-31,12M,USD,,,,166792000.0,-0.34,120743000.0,,,166792000.0,-0.34,-55956000.0,-70481000.0,-59136000.0,,0.0,,,-19465000.0,195663000.0,834481000.0,,,,45707000.0,45707000.0,2608000.0,-55956000.0,-55956000.0,-58564000.0,,-55956000.0,-55956000.0,-58564000.0,45707000.0,45707000.0,-39671000.0,-44277000.0,904962000.0,-70481000.0,955224000.0,195663000.0,-23291000.0,-3826000.0,,,,-48065000.0,,120743000.0,11345000.0,274574000.0,,,434725000.0,630388000.0,0.0,-7786000.0,10499000.0,0.4,1025705000.0,-70481000.0,,955224000.0,-19465000.0,-19465000.0,0.0,,,,,,
GTLB,2026-01-31,TTM,USD,,,,166792000.0,-0.34,120743000.0,,,166792000.0,-0.34,-55956000.0,-70481000.0,-59136000.0,,0.0,,,-19465000.0,195663000.0,834481000.0,,,,45707000.0,45707000.0,2608000.0,-55956000.0,-55956000.0,-58564000.0,,-55956000.0,-55956000.0,-58564000.0,45707000.0,45707000.0,-39671000.0,-44277000.0,904962000.0,-70481000.0,955224000.0,195663000.0,-23291000.0,-3826000.0,,,,-48065000.0,,120743000.0,11345000.0,274574000.0,,,434725000.0,630388000.0,0.0,-7786000.0,10499000.0,0.4,1025705000.0,-70481000.0,,955224000.0,-19465000.0,-19465000.0,0.0,,,,,,
LIVE,2020-09-30,TTM,USD,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-307000.0,1000.0,,,,,,-1507000.0,,,,,,,,,,,,,,,,,,,,
LIVE,2021-09-30,12M,USD,,,0.0,,,,,,,,,,,,,,,,,,,,,,,180000.0,,,,,,,,,,,,,,,,,,,-6150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2022-09-30,12M,USD,,,0.0,3116214.0,7.94,189086000.0,,,3155535.0,7.84,24741000.0,35825000.0,44043000.0,,,0.0,,,54531000.0,97827000.0,4910000.0,4209000.0,4209000.0,,,0.0,,24741000.0,24741000.0,,24741000.0,24741000.0,24741000.0,-4209000.0,-4209000.0,37601000.0,19703356.0,66990000.0,30837000.0,286913000.0,54531000.0,4988000.0,-1454000.0,,84000.0,,31616000.0,,189086000.0,8218000.0,,-11352000.0,,12459000.0,66990000.0,6442000.0,1404356.0,6875000.0,0.218,256076000.0,25927000.0,,286913000.0,6442000.0,6442000.0,,,,,,,
LIVE,2023-09-30,12M,USD,,,0.0,3133554.0,-0.03,239605000.0,,,3153033.0,-0.03,-102000.0,14210000.0,33267000.0,,,1054000.0,,,86670000.0,115566000.0,0.0,12741000.0,12741000.0,,,,,-102000.0,-102000.0,,-102000.0,-102000.0,-102000.0,-12741000.0,-12741000.0,32213000.0,-934660.0,100117000.0,15449000.0,355171000.0,86670000.0,-1239000.0,-2293000.0,,,,1469000.0,,239605000.0,19057000.0,,0.0,,13447000.0,100117000.0,1054000.0,221340.0,1571000.0,0.21,339722000.0,15449000.0,,355171000.0,1054000.0,1054000.0,,,,,,,
LIVE,2023-09-30,TTM,USD,,,,3133554.0,-0.03,,,,3153033.0,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2023-12-31,TTM,USD,,,,3159680.0,-0.85,,,,3171483.0,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2024-03-31,TTM,USD,,,,3162640.0,-2.38,,,,3163810.0,-2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2024-06-30,TTM,USD,,,,3155947.0,-3.62,,,,3160083.0,-3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2024-09-30,12M,USD,,,,3147646.0,-8.48,328016000.0,,,3147646.0,-8.48,-26685000.0,-14496000.0,9508000.0,,,0.0,,,118040000.0,144824000.0,18056000.0,16847000.0,16847000.0,,,,,-26685000.0,-26685000.0,,-26685000.0,-26685000.0,-26685000.0,-16847000.0,-16847000.0,27564000.0,-11373512.0,140412000.0,4412000.0,472840000.0,118040000.0,-18908000.0,-852000.0,,,,-31343000.0,,328016000.0,24004000.0,,0.0,,22372000.0,140412000.0,-18056000.0,-2744512.0,-4658000.0,0.152,468428000.0,-13644000.0,,472840000.0,-18056000.0,-18056000.0,,,,,0.0,,
LIVE,2024-12-31,TTM,USD,,,,3137906.0,-8.1,,,,3137966.0,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2025-03-31,TTM,USD,,,,3124988.0,-1.98,,,,3139662.0,-2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2025-06-30,TTM,USD,,,,3109105.0,0.69,,,,4064894.0,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2025-09-30,12M,USD,,,,3094087.0,7.35,299255000.0,,,4616346.0,4.93,22743000.0,43954000.0,65758000.0,,,23970000.0,,,113742000.0,145689000.0,0.0,15551000.0,15551000.0,,,,,22743000.0,22743000.0,,22743000.0,22743000.0,22743000.0,-15551000.0,-15551000.0,39676000.0,1851318.0,128961000.0,16728000.0,444944000.0,113742000.0,27226000.0,1144000.0,,-713000.0,,28403000.0,,299255000.0,21804000.0,,-1399000.0,,17312000.0,131054000.0,26082000.0,5190318.0,5660000.0,0.199,428216000.0,14635000.0,,444944000.0,26082000.0,26082000.0,,,,,-2093000.0,,
LIVE,2025-09-30,TTM,USD,,,,3094087.0,7.35,,,,4616346.0,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIVE,2025-12-31,TTM,USD,,,,3080856.0,7.17,296300000.0,,,4603055.0,4.75,22187000.0,42691000.0,64481000.0,,,,,,111513000.0,145680000.0,,14950000.0,14950000.0,,,,22187000.0,22187000.0,22187000.0,,22187000.0,22187000.0,22187000.0,-14950000.0,-14950000.0,41952000.0,4168510.291626,126263000.0,19417000.0,441980000.0,111513000.0,23274000.0,745000.0,,,,27741000.0,,296300000.0,21790000.0,,1441000.0,,16843000.0,128356000.0,22529000.0,4510510.291626,5554000.0,0.200209,422563000.0,17324000.0,,441980000.0,22529000.0,22529000.0,,,,,,,
MNDY,2021-12-31,12M,USD,,,,,,,,,,,,,,,,,,,,,,405000.0,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2022-12-31,12M,USD,,,,45804714.0,-2.99,66528000.0,,,45804714.0,-2.99,-136867000.0,-129399000.0,-120832000.0,,,,,4687000.0,85401000.0,452501000.0,,62000.0,62000.0,18659000.0,18659000.0,,-136867000.0,-136867000.0,-136867000.0,,-136867000.0,-136867000.0,-136867000.0,17867000.0,17867000.0,-125519000.0,-140569730.0,604516000.0,-152015000.0,519029000.0,85401000.0,4687000.0,,,,,-129461000.0,,66528000.0,8567000.0,127047000.0,,,392068000.0,477469000.0,,984270.0,7406000.0,0.21,671044000.0,-152015000.0,730000.0,519029000.0,4687000.0,4687000.0,,,,,,,
MNDY,2023-09-30,TTM,USD,,,,48085941.0,-0.28,,,,48085941.0,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2023-12-31,12M,USD,,,,48366378.0,-0.04,80645000.0,,,48366378.0,-0.04,-1877000.0,-38585000.0,-29562000.0,,,,,361000.0,92733000.0,649050000.0,,0.0,0.0,41993000.0,41993000.0,,-1877000.0,-1877000.0,-1877000.0,,-1877000.0,-1877000.0,-1877000.0,41550000.0,41550000.0,-29923000.0,-2162190.0,687635000.0,-38585000.0,729695000.0,92733000.0,361000.0,,,,,3326000.0,,80645000.0,9023000.0,156500000.0,,,438402000.0,531135000.0,,75810.0,5203000.0,0.21,768280000.0,-38585000.0,443000.0,729695000.0,361000.0,361000.0,,,,,,,
MNDY,2023-12-31,TTM,USD,,,,48366378.0,-0.04,,,,48366378.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2024-03-31,TTM,USD,,,,48689425.0,0.41,,,,49393330.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2024-06-30,TTM,USD,,,,49056901.0,0.84,,,,50388922.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2024-09-30,TTM,USD,,,,49456352.0,0.44,,,,51398689.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2024-12-31,12M,USD,,,,49908423.0,0.65,103691000.0,,,52420826.0,0.62,32372000.0,-21034000.0,-9176000.0,,,,,-4796000.0,142090000.0,868304000.0,,0.0,0.0,60791000.0,60791000.0,,32372000.0,32372000.0,32372000.0,,32372000.0,32372000.0,32372000.0,60296000.0,60296000.0,-4380000.0,36880240.0,889338000.0,-21034000.0,971995000.0,142090000.0,-4796000.0,,,,,34466000.0,,103691000.0,11858000.0,213709000.0,,,533539000.0,675629000.0,,-287760.0,2094000.0,0.06,993029000.0,-21034000.0,495000.0,971995000.0,-4796000.0,-4796000.0,,,,,,,
MNDY,2024-12-31,TTM,USD,,,,49908423.0,0.65,,,,52420826.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2025-03-31,TTM,USD,,,,50358585.0,1.05,,,,52676405.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2025-06-30,TTM,USD,,,,50785513.0,0.79,,,,52942422.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2025-09-30,TTM,USD,,,,51173737.0,1.28,,,,53103988.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNDY,2025-12-31,12M,USD,,,,51444028.0,2.31,133099000.0,,,53086984.0,2.24,118742000.0,-1748000.0,12057000.0,,,,,-3068000.0,148996000.0,1098898000.0,,,,65033000.0,65033000.0,,118742000.0,118742000.0,118742000.0,,118742000.0,118742000.0,118742000.0,64133000.0,64133000.0,15125000.0,121165720.0,1100646000.0,-1748000.0,1231997000.0,148996000.0,-3068000.0,,,,,59317000.0,,133099000.0,13805000.0,320799000.0,,,630851000.0,779847000.0,,-644280.0,-59425000.0,0.21,1233745000.0,-1748000.0,900000.0,1231997000.0,-3068000.0,-3068000.0,,,,,,,
MNDY,2025-12-31,TTM,USD,,,,51444028.0,2.31,133099000.0,,,53086984.0,2.24,118742000.0,-1748000.0,12057000.0,,,,,-3068000.0,148996000.0,1098898000.0,,,,65033000.0,65033000.0,,118742000.0,118742000.0,118742000.0,,118742000.0,118742000.0,118742000.0,64133000.0,64133000.0,15125000.0,121165720.0,1100646000.0,-1748000.0,1231997000.0,148996000.0,-3068000.0,,,,,59317000.0,,133099000.0,13805000.0,320799000.0,,,630851000.0,779847000.0,,-644280.0,-59425000.0,0.21,1233745000.0,-1748000.0,900000.0,1231997000.0,-3068000.0,-3068000.0,,,,,,,
PD,2022-10-31,TTM,USD,,,,,,66018000.0,,,,,-132756000.0,-130668000.0,-115694000.0,,,,,,98068000.0,282318000.0,,3595000.0,3595000.0,3400000.0,3400000.0,,-132756000.0,-132756000.0,-133118000.0,,-132756000.0,-132756000.0,-133118000.0,-2025000.0,-2025000.0,-115694000.0,-132756000.0,412404000.0,-130086000.0,348336000.0,98068000.0,-2152000.0,-2152000.0,,,,-134263000.0,,66018000.0,14974000.0,127935000.0,,,186401000.0,284469000.0,,0.0,-1145000.0,0.008528,478422000.0,-130086000.0,1830000.0,348336000.0,,,,,,,,,
PD,2023-01-31,12M,USD,,,,88721000.0,-1.45,70434000.0,,,88721000.0,-1.45,-128423000.0,-126470000.0,-109041000.0,,,,,,99238000.0,300359000.0,,3594000.0,3594000.0,5383000.0,5383000.0,802000.0,-128423000.0,-128423000.0,-129225000.0,,-128423000.0,-128423000.0,-129225000.0,-50000.0,-50000.0,-109041000.0,-128423000.0,429736000.0,-129377000.0,370793000.0,99238000.0,-637000.0,-637000.0,,,,-130064000.0,,70434000.0,17429000.0,134876000.0,,,195622000.0,294860000.0,0.0,0.0,-839000.0,0.006451,500170000.0,-129377000.0,1839000.0,370793000.0,0.0,0.0,,0.0,,,,,
PD,2023-10-31,TTM,USD,,,,91763750.0,-0.82,,,,91763750.0,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2024-01-31,12M,USD,,,,92341000.0,-0.89,77832000.0,,,92341000.0,-0.89,-81757000.0,-72957000.0,-52804000.0,,,,,,112575000.0,352867000.0,,4422000.0,4422000.0,22101000.0,22101000.0,2178000.0,-75189000.0,-81757000.0,-77367000.0,,-75189000.0,-75189000.0,-77367000.0,15601000.0,15601000.0,-56503000.0,-78887426.355988,449113000.0,-96246000.0,430699000.0,112575000.0,3266000.0,-433000.0,,-3699000.0,,-77379000.0,,77832000.0,20153000.0,139769000.0,,,196769000.0,309344000.0,3699000.0,573.644012,-12000.0,0.000155,526945000.0,-96246000.0,2078000.0,430699000.0,3699000.0,3699000.0,,6568000.0,,,,,
PD,2024-01-31,TTM,USD,,,,92341000.0,-0.89,,,,92341000.0,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2024-04-30,TTM,USD,,,,92679500.0,-1.02,,,,92679500.0,-1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2024-07-31,TTM,USD,,,,92861500.0,-0.9,,,,92861500.0,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2024-10-31,TTM,USD,,,,92545750.0,-0.81,,,,92545750.0,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2025-01-31,12M,USD,,,,92000000.0,-0.59,79665000.0,,,92000000.0,-0.59,-54460000.0,-35124000.0,-14521000.0,,,,,,104296000.0,387834000.0,,6629000.0,6629000.0,27492000.0,27492000.0,801000.0,-42735000.0,-54460000.0,-43536000.0,,-42735000.0,-42735000.0,-43536000.0,18234000.0,18234000.0,-14521000.0,-42735000.0,447606000.0,-59772000.0,467499000.0,104296000.0,-215000.0,-215000.0,,,,-41753000.0,,79665000.0,20603000.0,141489000.0,,,201821000.0,306117000.0,0.0,0.0,1783000.0,0.21,527271000.0,-59772000.0,2629000.0,467499000.0,0.0,0.0,,11725000.0,,,,,
PD,2025-04-30,TTM,USD,,,,91624500.0,-0.4,,,,91624500.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2025-07-31,TTM,USD,,,,91457500.0,-0.15,,,,92406500.0,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2025-10-31,TTM,USD,,,,91812500.0,1.64,,,,93218000.0,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,2026-01-31,12M,USD,,,,91212000.0,1.91,74142000.0,,,92995000.0,1.87,173854000.0,26503000.0,39625000.0,,,,,,101587000.0,418404000.0,,6338000.0,6338000.0,22693000.0,22693000.0,664000.0,173373000.0,173854000.0,172709000.0,,173373000.0,173373000.0,172709000.0,13836000.0,13836000.0,39625000.0,173373000.0,412564000.0,5840000.0,492546000.0,101587000.0,489000.0,489000.0,,,,20165000.0,,74142000.0,13122000.0,126937000.0,,,184040000.0,285627000.0,0.0,0.0,-152544000.0,0.4,486706000.0,5840000.0,2519000.0,492546000.0,0.0,0.0,,-481000.0,,,,,
PD,2026-01-31,TTM,USD,,,,91212000.0,1.91,74142000.0,,,92995000.0,1.87,173854000.0,26503000.0,39625000.0,,,,,,101587000.0,418404000.0,,6338000.0,6338000.0,22693000.0,22693000.0,664000.0,173373000.0,173854000.0,172709000.0,,173373000.0,173373000.0,172709000.0,13836000.0,13836000.0,39625000.0,173373000.0,412564000.0,5840000.0,492546000.0,101587000.0,489000.0,489000.0,,,,20165000.0,,74142000.0,13122000.0,126937000.0,,,184040000.0,285627000.0,0.0,0.0,-152544000.0,0.4,486706000.0,5840000.0,2519000.0,492546000.0,0.0,0.0,,-481000.0,,,,,
RAMP,2022-03-31,12M,USD,,,,68211000.0,-0.5,147427000.0,,,68211000.0,-0.5,-33833000.0,-64059000.0,-39811000.0,,,,,,104591000.0,381230000.0,0.0,,,,,,-33833000.0,-33833000.0,-33833000.0,0.0,-33833000.0,-33833000.0,-33833000.0,,,-38332000.0,-32406371.147541,445289000.0,-64059000.0,528657000.0,104591000.0,28984000.0,30463000.0,,1042000.0,,-35075000.0,,147427000.0,24248000.0,157935000.0,437000.0,,182763000.0,287354000.0,-1479000.0,-52371.147541,-1242000.0,0.03541,592716000.0,-65538000.0,,528657000.0,-1479000.0,-1479000.0,,,,,,,
RAMP,2023-03-31,12M,USD,,,,66352000.0,-1.79,170084000.0,,,66352000.0,-1.79,-118702000.0,-118488000.0,-97701000.0,,,,,,125351000.0,426499000.0,24599000.0,366000.0,366000.0,11996000.0,11996000.0,,-118702000.0,-118702000.0,-124106000.0,5404000.0,-118702000.0,-124106000.0,-118702000.0,11630000.0,11630000.0,-62385000.0,-96206360.0,516983000.0,-90484000.0,596583000.0,125351000.0,-40000000.0,-4684000.0,,,,-118854000.0,,170084000.0,20787000.0,189195000.0,10717000.0,,202437000.0,327788000.0,-35316000.0,-7416360.0,5252000.0,0.21,687067000.0,-125800000.0,,596583000.0,-35316000.0,-35316000.0,,,,,,,
RAMP,2023-09-30,TTM,USD,,,,65672500.0,-0.89,,,,66291000.0,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,2023-12-31,TTM,USD,,,,65966500.0,-0.22,,,,67081000.0,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,2024-03-31,12M,USD,,,,66266000.0,0.18,179489000.0,,,67918000.0,0.17,11881000.0,34797000.0,46305000.0,,,,,,110166000.0,480172000.0,4821000.0,436000.0,436000.0,24046000.0,24046000.0,,11881000.0,11881000.0,10091000.0,1790000.0,11881000.0,10091000.0,11881000.0,23610000.0,23610000.0,58000000.0,19330050.0,457060000.0,23112000.0,659661000.0,110166000.0,-12361000.0,-666000.0,,,,34361000.0,,179489000.0,11508000.0,151201000.0,6874000.0,,195693000.0,305859000.0,-11695000.0,-2455950.0,24270000.0,0.21,636549000.0,11404000.0,,659661000.0,-11695000.0,-11695000.0,,,,,,,
RAMP,2024-03-31,TTM,USD,,,,66266000.0,0.18,,,,67918000.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,2024-06-30,TTM,USD,,,,66297000.0,0.09,,,,67949000.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,2024-09-30,TTM,USD,,,,66299500.0,0.04,,,,67333000.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMP,2024-12-31,TTM,USD,,,,66217250.0,0.0,,,,67747000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
